order_item_id,order_id,product_id,quantity,unit_price
8718,3826,470,4,37398.74
8719,76,631,2,1993.22
8720,1796,207,2,25476.24
8721,6641,107,2,10634.71
8722,3446,333,5,32993.67
8723,493,628,2,44344.08
8724,7671,608,1,43693.07
8725,4255,801,1,643.57
8726,7820,95,3,21963.01
8727,5587,946,1,7333.88
8728,6945,222,1,34397.5
8729,4960,30,4,22483.37
8730,2344,126,5,15320.38
8731,329,767,5,48644.12
8732,206,604,1,12415.09
8733,275,770,2,42777.49
8734,7141,476,4,43653.7
8735,5141,554,5,21166.81
8736,419,532,1,41549.51
8737,7290,719,1,37628.64
8738,518,902,3,17012.95
8739,5016,321,1,17692.7
8740,2764,351,3,19850.59
8741,2861,194,5,39218.81
8742,2343,628,4,3032.88
8743,532,958,4,48722.86
8744,3310,887,2,43485.85
8745,359,637,5,16335.3
8746,986,455,4,44568.68
8747,7176,460,3,8751.96
8748,821,501,5,43693.63
8749,7702,744,1,27190.26
8750,2029,992,2,30851.54
8751,1582,5,5,46159.38
8752,1748,964,1,26216.73
8753,195,90,5,45188.33
8754,5870,854,3,20651.29
8755,7952,61,5,19876.08
8756,5903,503,5,12368.33
8757,4647,289,1,30653.55
8758,172,235,1,24647.85
8759,7981,681,5,17035.66
8760,4882,844,2,17853.22
8761,1242,11,1,48155.21
8762,4086,760,5,17918.36
8763,1673,289,1,7747.96
8764,2680,667,1,30604.83
8765,6239,917,4,23568.01
8766,6765,435,4,7093.08
8767,7107,145,3,4397.24
8768,3498,368,1,33781.51
8769,7739,815,1,33188.04
8770,5690,876,4,22640.77
8771,6306,39,3,699.6
8772,519,259,1,34881.58
8773,3933,979,5,40936.43
8774,5682,756,2,3896.93
8775,4334,304,1,37395.12
8776,6471,203,3,40508.34
8777,3253,517,3,286.61
8778,1302,484,1,33272.87
8779,2815,422,3,10045.73
8780,6877,92,1,27151.76
8781,7787,303,2,17183.07
8782,5944,939,4,2782.69
8783,740,762,2,37539.12
8784,2404,933,3,21583.54
8785,3160,352,5,22407.49
8786,4388,319,4,3903.4
8787,24,254,5,33007.43
8788,532,90,2,14671.76
8789,2674,216,1,42788.74
8790,7663,703,3,13507.69
8791,7802,529,4,3785.49
8792,7596,180,3,27041.6
8793,4049,590,3,20999.35
8794,5020,534,3,8216.07
8795,6309,34,1,7749.25
8796,5000,813,5,42189.8
8797,539,811,4,25318.9
8798,6555,555,4,3405.73
8799,4778,300,2,14132.77
8800,211,700,1,5889.29
8801,3810,305,2,47513.93
8802,2278,23,4,20772.04
8803,5969,214,5,30515.85
8804,5689,126,2,23246.66
8805,1026,798,1,46909.99
8806,3797,580,1,20061.46
8807,6177,908,4,7692.34
8808,222,622,1,16988.83
8809,5795,639,4,42171.09
8810,7886,322,1,25472.08
8811,3774,213,5,20142.75
8812,7766,395,4,24060.39
8813,6999,625,4,1467.13
8814,6641,810,2,7679.8
8815,3469,329,1,23659.15
8816,6744,992,1,10804.71
8817,7157,715,1,5090.1
8818,5119,452,5,1255.48
8819,2968,824,5,42514.94
8820,2608,201,1,8604.49
8821,2605,873,1,18140.7
8822,495,696,4,26563.86
8823,7364,546,3,10751.25
8824,4492,843,1,17182.24
8825,2307,809,5,10467.63
8826,4223,330,1,14184.24
8827,1889,294,2,15175.02
8828,968,401,3,34448.92
8829,5765,870,4,9037.6
8830,1603,434,3,6820.07
8831,503,60,5,48673.24
8832,5561,76,3,46458.43
8833,4888,537,4,32890.89
8834,1772,725,3,27340.03
8835,136,340,1,2928.11
8836,6631,653,3,42829.94
8837,6371,8,5,49330.22
8838,4544,330,5,26904.39
8839,6320,107,2,37825.22
8840,6077,650,5,30472.44
8841,2583,851,2,47283.51
8842,6058,779,5,47059.15
8843,7485,679,2,18042.6
8844,5032,17,3,20696.21
8845,3966,762,1,33612.36
8846,3782,974,2,36786.65
8847,7106,977,4,22469.34
8848,6768,273,1,49957.81
8849,6364,484,5,8716.9
8850,4293,548,1,36964.43
8851,5248,135,5,43616.13
8852,4266,842,5,48668.83
8853,6893,247,4,16708.7
8854,2914,105,1,31198.43
8855,2370,12,1,37894.32
8856,1543,389,1,11472.49
8857,2518,773,1,44599.72
8858,821,419,4,44451.36
8859,7017,273,2,32202.54
8860,6804,162,1,49107.17
8861,1765,129,1,28412.93
8862,827,529,2,26424.91
8863,5227,332,4,49970.04
8864,7020,392,1,5047.24
8865,1465,279,5,23450.16
8866,6695,649,4,1178.17
8867,6461,157,5,9199.8
8868,4960,183,5,38730.9
8869,6253,339,3,2525.56
8870,2572,817,5,31527.97
8871,7654,783,4,44282.51
8872,528,532,3,28568.83
8873,4693,698,5,48977.35
8874,5284,475,4,33916.23
8875,3277,100,1,32211.35
8876,5087,513,5,25318.81
8877,3300,158,1,33742.68
8878,4808,267,5,29850.4
8879,2983,766,3,7114.38
8880,1048,451,4,44898.8
8881,6258,569,1,10679.61
8882,2376,957,2,43275.53
8883,5706,876,1,26522.82
8884,7627,690,5,14812.87
8885,7873,407,3,48708.88
8886,3208,92,2,14642.91
8887,399,313,3,8713.61
8888,4299,827,3,31865.24
8889,5892,234,1,48996.15
8890,5800,385,1,24373.77
8891,1755,386,3,15047.95
8892,5206,296,5,19637.99
8893,483,468,5,46022.24
8894,2494,258,2,42527.07
8895,6217,997,5,36002.5
8896,2306,660,5,2211.83
8897,1209,908,2,26195.36
8898,5775,526,3,14464.22
8899,3200,176,2,35393.41
8900,7437,938,5,16973.16
8901,4171,14,1,30826.15
8902,6242,392,4,21924.57
8903,2425,301,5,18740.25
8904,4453,237,3,3920.41
8905,7322,772,1,28978.37
8906,2152,914,3,29352.51
8907,5361,163,4,41821.64
8908,266,363,3,25592.39
8909,7953,369,5,41565.34
8910,6802,611,2,25294.1
8911,3226,404,3,48699.8
8912,6957,623,1,14134.71
8913,7595,34,2,41084.84
8914,7319,937,3,21955.83
8915,3161,948,4,31473.06
8916,3694,623,2,37703.13
8917,4684,246,3,17210.73
8918,5289,298,3,3430.48
8919,841,110,3,21403.46
8920,7666,61,1,30397.32
8921,7376,387,3,44038.76
8922,429,149,1,31575.62
8923,573,960,3,5288.66
8924,5574,319,1,931.42
8925,3207,769,1,38069.72
8926,6298,685,4,43989.31
8927,6578,121,5,20094.77
8928,1342,147,3,13271.16
8929,446,312,4,20630.41
8930,172,746,5,35777.75
8931,2778,40,2,14678.18
8932,6465,137,4,4662.32
8933,4229,677,3,18603.02
8934,7005,422,2,8794.42
8935,5906,591,1,44344.68
8936,3230,575,4,30005.05
8937,2233,73,4,4575.75
8938,3841,555,5,5666.19
8939,5203,5,5,6254.12
8940,4300,465,1,3010.23
8941,1481,346,1,41593.1
8942,1809,473,1,3718.04
8943,5820,840,2,10451.67
8944,938,964,1,21610.95
8945,7595,480,5,5122.63
8946,308,602,2,12114.56
8947,5369,12,2,35720.95
8948,6257,323,3,19019.26
8949,3751,654,1,9120.24
8950,5243,649,5,2620.24
8951,1497,267,4,18659.06
8952,3771,399,1,42575.24
8953,6974,807,1,24882.43
8954,6840,260,5,1738.87
8955,2767,7,3,42025.36
8956,909,341,3,13896.24
8957,4211,414,2,744.11
8958,5173,709,5,42003.96
8959,6476,508,2,16462.18
8960,1035,743,4,49929.55
8961,2996,374,1,46977.89
8962,4351,869,3,3220.6
8963,4945,817,1,15648.69
8964,522,920,4,18474.4
8965,6287,815,1,14478.75
8966,1244,900,3,48856.59
8967,1630,630,5,31619.57
8968,6744,636,4,12722.55
8969,1312,379,5,31633.14
8970,4152,131,2,23678.65
8971,7424,309,2,36040.84
8972,5713,97,2,2741.85
8973,2019,691,1,42316.73
8974,4836,890,1,34388.84
8975,279,857,3,26960.66
8976,6986,39,5,26862.26
8977,3276,29,5,3996.29
8978,813,412,1,37231.21
8979,4553,306,1,46470.86
8980,1068,675,2,42747.91
8981,4113,925,3,38073.52
8982,6982,592,1,2935.03
8983,6673,976,3,41702.68
8984,7127,998,5,2254.23
8985,1112,271,1,37902.69
8986,7644,858,2,44755.61
8987,1163,405,5,40625.2
8988,4131,304,3,24617.72
8989,1916,116,3,42260.27
8990,1142,780,3,24573.9
8991,4047,340,2,48404.6
8992,2103,572,5,34138.72
8993,497,638,4,47258.02
8994,7377,807,5,31432.24
8995,2946,998,5,21055.87
8996,2097,392,5,13564
8997,3919,807,3,14689.01
8998,4991,955,5,28226.77
8999,4606,575,5,42315.46
9000,7508,38,2,20544.34
9001,4410,211,2,40243.2
9002,2836,53,4,39483.96
9003,4344,822,2,40979.34
9004,4307,147,2,22243.42
9005,758,289,5,36598.39
9006,4129,926,2,27249.55
9007,2227,571,1,13888.99
9008,2503,979,3,33359.2
9009,1982,315,4,45823.51
9010,3943,369,1,14085.44
9011,1687,582,3,9337.25
9012,5764,909,2,39306.89
9013,2625,747,4,35725.41
9014,3863,822,2,10848.91
9015,6722,644,1,40336.33
9016,685,685,5,9285.64
9017,6966,647,1,24643.13
9018,4399,946,4,36208.36
9019,327,70,4,31704.85
9020,6309,184,2,8680.5
9021,7030,644,1,43753.18
9022,7899,866,1,43829.54
9023,5009,538,4,6194.14
9024,4834,432,2,2528.35
9025,7051,192,2,40316.11
9026,1034,216,3,48494.98
9027,3509,106,4,32810.41
9028,4390,171,2,24200.46
9029,2129,572,2,4422.98
9030,7459,83,4,30630.37
9031,5365,966,3,14466.69
9032,5725,131,4,17116.99
9033,5005,361,4,2221.78
9034,3166,640,1,13318.79
9035,1819,710,5,13338.17
9036,3101,895,4,12437.27
9037,2071,180,1,38290.27
9038,4656,3,4,716.16
9039,7478,481,5,32753.17
9040,995,68,2,28027.92
9041,598,479,2,7325.93
9042,1980,576,2,45437.13
9043,5894,848,3,42878.49
9044,2705,529,4,39611.56
9045,1255,34,1,15811.62
9046,1866,813,1,12493.78
9047,2870,419,3,7037.23
9048,573,401,3,24813.86
9049,6349,560,1,15177.57
9050,129,311,1,17069.04
9051,7845,856,2,16467.17
9052,3479,271,4,20368.75
9053,428,605,2,34429.32
9054,7001,44,2,44107.68
9055,3450,509,3,12521.73
9056,574,624,3,44786.38
9057,3926,310,1,15311.79
9058,49,249,5,48653.31
9059,3420,903,1,15030.72
9060,2619,21,3,46845.79
9061,7138,413,4,11927.11
9062,6232,821,1,42592.29
9063,895,577,4,21702.8
9064,984,529,1,9287.97
9065,2930,711,2,16499.33
9066,3321,978,4,48375
9067,4566,212,5,43015.5
9068,5897,162,1,15645.4
9069,4271,574,4,40628.74
9070,319,442,4,26938.67
9071,5771,649,5,42044.91
9072,7483,266,1,29186.58
9073,1495,124,5,44666.26
9074,1154,981,4,38094.74
9075,2986,496,5,1352.18
9076,345,152,3,18739.29
9077,5598,250,3,35829.96
9078,2047,881,3,20302.37
9079,2809,855,1,17364.4
9080,7547,414,1,36730.36
9081,6187,59,4,8013.8
9082,7760,378,2,31196.05
9083,1101,108,5,30683.67
9084,3810,80,2,11943.87
9085,1703,763,1,12458.8
9086,4340,534,1,43179.99
9087,7334,515,2,48553.53
9088,2981,890,1,28607.88
9089,6369,108,1,15330.57
9090,234,967,3,48519.6
9091,2267,936,5,3993.07
9092,3137,692,4,38508.21
9093,2774,333,1,6054.62
9094,6321,399,3,37833.44
9095,5221,818,1,25073.25
9096,434,380,3,42726.36
9097,3972,17,3,4575.33
9098,1650,59,4,21400.35
9099,1742,456,1,9326.5
9100,3605,591,2,28570
9101,1251,152,2,32465.29
9102,7285,2,1,37908.07
9103,3376,675,4,14375.15
9104,3177,634,4,15893.58
9105,3569,192,4,24374.63
9106,4054,503,5,48690.21
9107,6739,419,1,47898.05
9108,2104,855,2,16825.21
9109,1971,110,2,16990.68
9110,6741,543,1,31428.64
9111,575,981,3,1257.6
9112,2418,11,2,17565.88
9113,5909,938,3,43696.05
9114,6070,717,2,5659.42
9115,3451,147,3,27639.58
9116,4280,43,1,29290.04
9117,6096,85,2,22711.56
9118,6437,49,3,363.37
9119,5491,344,5,20236.74
9120,6479,528,3,31380.2
9121,4677,912,4,39945.07
9122,1102,54,1,14203
9123,1528,172,4,14202.8
9124,3598,826,3,31361.08
9125,3807,216,4,43198.31
9126,380,564,1,40790.87
9127,3054,660,3,39243.17
9128,4605,588,2,18653.93
9129,2695,515,4,44655.1
9130,6275,726,4,14212.59
9131,5971,103,3,49745.78
9132,2632,190,5,49285.84
9133,1175,515,2,16319.57
9134,4433,736,2,23781.83
9135,6132,857,2,10911.95
9136,5861,978,5,26923.89
9137,2136,267,5,28859.31
9138,7579,826,4,31468.17
9139,73,62,4,37968.42
9140,6220,62,5,48454.88
9141,1094,32,3,47921.71
9142,269,874,2,23712.81
9143,6294,330,5,44459.87
9144,4827,396,2,37063.62
9145,6965,432,5,20994.25
9146,3909,917,1,19359.14
9147,7643,879,4,39035.59
9148,1391,51,4,23701.58
9149,3004,920,3,12811.09
9150,204,955,4,35797.25
9151,6079,553,5,21701.19
9152,1777,851,4,147.79
9153,5801,660,3,15982.56
9154,2159,725,1,23520.77
9155,6581,539,1,36402.31
9156,2041,15,2,29798.68
9157,1759,113,3,25474.47
9158,5388,735,5,30837.54
9159,1685,948,2,10295.65
9160,4885,449,1,356.06
9161,4512,268,1,736.27
9162,4538,590,5,31965.53
9163,369,699,3,38784.69
9164,4283,634,5,27709.54
9165,6652,737,4,37614.25
9166,4104,423,3,2077.93
9167,5943,301,4,12659.97
9168,6417,192,5,18000.69
9169,7128,172,3,31789.15
9170,1214,266,3,34551.98
9171,181,850,3,26481.25
9172,1738,433,2,35265.41
9173,6948,950,5,18791
9174,3888,18,2,34379.92
9175,778,842,1,19947.94
9176,1756,932,3,1592.47
9177,4152,897,4,1303.39
9178,3869,730,5,3911.58
9179,1232,620,5,14431.06
9180,5610,647,3,5843.12
9181,2622,636,4,26295.43
9182,7914,545,4,49299.19
9183,4557,979,5,1660.06
9184,7624,606,5,27438.21
9185,22,642,3,9190.39
9186,1724,131,4,2829.84
9187,7111,489,4,25235.62
9188,1369,523,1,33138.15
9189,208,153,2,32024.43
9190,5919,53,4,26886.71
9191,254,832,2,625.93
9192,7712,29,1,28167.55
9193,2998,945,2,13274.89
9194,2543,418,2,12583.03
9195,3522,699,2,29639.02
9196,2682,231,4,19456.19
9197,7412,895,3,48179.96
9198,4157,613,3,891.77
9199,889,744,4,28006.39
9200,6674,322,5,26691.73
9201,1458,208,3,3901.17
9202,1071,652,4,3657.41
9203,1389,1,4,29346.39
9204,2882,720,1,17345.69
9205,6230,703,4,22419.17
9206,2811,367,2,16894.97
9207,1614,785,3,18230.11
9208,6534,169,1,2206.56
9209,2727,104,5,34634.98
9210,2096,278,5,20888.23
9211,6021,533,4,31612.78
9212,2836,922,2,49379.04
9213,4592,60,2,32423.78
9214,3252,358,1,46274.32
9215,5576,322,4,31003.83
9216,4900,322,5,17993.37
9217,1529,560,4,14612.7
9218,2097,630,4,18896.49
9219,3856,149,5,45014.17
9220,5117,93,2,30992.68
9221,7645,424,4,27250.19
9222,4267,58,2,19156.06
9223,2858,855,3,26615.21
9224,6878,394,2,3210.9
9225,3922,715,2,8684.13
9226,5373,610,3,48246.68
9227,2081,905,5,2317.7
9228,1712,672,1,8407.38
9229,6654,51,5,10098.55
9230,2209,959,2,11829.53
9231,277,699,1,25824.01
9232,593,973,5,14906.5
9233,4749,924,1,38260.56
9234,4453,69,3,42887.83
9235,641,736,1,19821.05
9236,4559,823,5,2633.4
9237,1815,821,3,41119.58
9238,4952,918,4,7312.94
9239,6234,878,1,33182.02
9240,1193,717,2,27429.44
9241,3472,428,3,5825.96
9242,6327,400,4,30284.5
9243,1412,764,2,40816.92
9244,6005,241,5,10172.55
9245,6874,923,3,27648.99
9246,834,939,5,8232.27
9247,2852,450,5,32736.54
9248,7995,304,4,31184.48
9249,4332,550,5,9174.09
9250,5554,367,2,38979.12
9251,5390,919,2,18039.9
9252,4193,823,2,38514.33
9253,695,408,2,19655.64
9254,543,885,4,39582.42
9255,1455,168,2,35642.1
9256,420,307,3,31750.5
9257,6103,859,5,43448.81
9258,4456,319,5,26345.4
9259,4992,73,2,38680.08
9260,4818,297,4,31111.43
9261,2992,178,5,3713.79
9262,3379,75,5,24028.93
9263,7526,790,3,34128.18
9264,7829,59,4,29514.37
9265,3050,331,2,27688.06
9266,2765,279,1,32401.31
9267,7660,133,3,33365.64
9268,7325,77,1,44208.08
9269,1911,83,5,23765.46
9270,5879,170,4,1300.83
9271,7392,180,5,8590.96
9272,1056,894,5,27292.87
9273,4595,524,2,44076.91
9274,2590,985,1,35908.14
9275,7845,1000,3,41350.17
9276,6309,697,5,30858.18
9277,6959,839,1,20861.38
9278,4129,722,5,14417.21
9279,1949,800,3,9191.72
9280,7285,444,2,10526.58
9281,5413,853,3,49926.89
9282,7172,223,5,10055.62
9283,5048,307,5,31548.55
9284,5412,580,5,48457.55
9285,3982,343,2,49873.65
9286,5680,391,5,18248.73
9287,4464,549,4,11780.39
9288,856,437,4,40124.82
9289,6564,808,4,32597.18
9290,5148,898,2,36316.9
9291,3418,699,4,49557.86
9292,6695,666,5,37310.09
9293,1272,758,2,12676.85
9294,621,819,2,40719.82
9295,6423,737,3,37909.28
9296,6229,168,5,35387.89
9297,4130,985,1,47288.89
9298,296,257,4,30746.74
9299,1296,718,3,46171.09
9300,1533,773,4,17359.03
9301,5854,620,3,7250.05
9302,1612,650,3,43728.11
9303,7137,622,1,14124.24
9304,1427,282,1,1570.38
9305,7362,914,1,33555.98
9306,3349,729,2,28280.12
9307,5009,379,4,37762.7
9308,2515,703,2,3114.9
9309,418,171,2,7907.67
9310,7428,432,3,11663.5
9311,2975,370,4,14868.55
9312,3378,501,1,13400.02
9313,1621,457,5,25411.95
9314,6160,298,5,42909.97
9315,5416,84,5,23607.66
9316,3282,882,1,24524.51
9317,4029,25,4,43886.08
9318,415,455,4,10245.47
9319,248,83,4,47035.05
9320,4682,769,2,45456.14
9321,6286,452,4,19450.44
9322,5352,153,5,3672.95
9323,6079,905,3,2744.69
9324,1330,965,2,21948.67
9325,795,27,4,9730.59
9326,4452,653,2,37851.87
9327,1718,645,3,18360.19
9328,4121,369,3,47225.7
9329,1521,768,2,42903.85
9330,3712,750,5,41441.79
9331,5134,961,2,41796.44
9332,7199,231,2,18810.45
9333,5904,300,2,34253.85
9334,4021,59,4,19442.08
9335,6238,340,5,35620.45
9336,2416,276,1,9663.58
9337,6276,519,3,10620.43
9338,4143,122,5,652.69
9339,1942,217,2,49310.74
9340,6893,590,1,10732.34
9341,5288,821,5,4962.7
9342,5970,936,5,30784.1
9343,7927,515,3,6421.78
9344,4137,659,3,19176.64
9345,3943,297,2,34608.58
9346,2696,910,1,20312.44
9347,7700,903,1,27467.88
9348,2420,238,3,21446.16
9349,3701,586,5,35991.46
9350,2599,624,5,48737.66
9351,1523,882,5,5346.66
9352,4668,468,5,10614.67
9353,5886,468,3,31853.7
9354,3134,109,3,21623.93
9355,5583,882,5,17468.88
9356,716,225,3,11041.88
9357,3005,911,3,45550.76
9358,261,524,4,7041.2
9359,916,347,1,20326.8
9360,7585,608,3,35957.44
9361,2380,433,4,19403.63
9362,7820,268,5,28651.78
9363,6409,828,4,16131.54
9364,352,563,5,39790.07
9365,7433,80,5,26875.25
9366,2429,877,1,28483.95
9367,4932,472,5,12827.15
9368,5021,948,3,14099.64
9369,4769,182,2,39640.64
9370,916,999,3,17685.12
9371,6253,263,5,39817.72
9372,1483,461,5,18125.95
9373,7784,677,3,35746.99
9374,5007,363,2,34373.94
9375,1247,611,1,6900.39
9376,983,327,4,41359.87
9377,6822,986,1,36604.6
9378,2914,685,5,12050.69
9379,4963,247,5,34352.27
9380,1505,444,4,24080.99
9381,6626,480,3,43363.78
9382,7754,823,1,24996.47
9383,6957,831,1,4369.45
9384,4234,900,4,4955
9385,3708,854,4,38089.56
9386,5861,676,3,18527.29
9387,7490,790,2,32456.61
9388,5078,403,3,43748.91
9389,642,557,5,6238.99
9390,244,977,5,4886.39
9391,838,556,4,25298.02
9392,6516,563,4,7199.65
9393,2025,132,3,30992.74
9394,4674,597,5,24900.6
9395,1399,459,1,28214.54
9396,1701,168,5,25092.47
9397,7504,713,1,38027.95
9398,421,333,4,4048.31
9399,7349,261,4,2578.23
9400,893,917,3,20495.46
9401,4328,109,2,36897.19
9402,5696,995,5,14397.63
9403,1807,225,4,9874.19
9404,5512,823,3,124.43
9405,7320,194,1,5669.09
9406,6699,731,1,24377.15
9407,2461,110,3,16517.19
9408,5610,691,4,3553.23
9409,1106,418,1,16980.89
9410,4678,741,4,49777.42
9411,5850,23,2,17922.84
9412,5167,157,3,7866.45
9413,3750,264,1,31310.08
9414,3803,82,5,27325.58
9415,786,504,5,47496.99
9416,7472,650,2,15241.04
9417,2596,976,3,39414.04
9418,504,333,2,37557.97
9419,4788,29,2,47402.27
9420,2017,690,2,29758.06
9421,271,672,1,44552.13
9422,1519,17,1,23996.71
9423,1417,557,5,25076.27
9424,7119,76,1,48687.74
9425,3236,599,4,18507.33
9426,3401,357,3,9070.44
9427,511,44,2,33720.66
9428,6907,826,4,17962.35
9429,4585,295,1,5321.27
9430,1639,165,1,47782.75
9431,6440,110,1,24584.39
9432,3139,258,1,22761.67
9433,1769,984,1,36252.65
9434,2761,953,1,21583.34
9435,5797,104,1,5116.51
9436,5282,34,2,10238.78
9437,2306,903,3,44861.16
9438,6621,387,4,1306.65
9439,1796,821,1,44293.47
9440,2962,630,2,18701.55
9441,2914,84,3,11311.78
9442,4469,203,5,17693.38
9443,7658,797,1,33225.68
9444,1611,323,5,44577.15
9445,7328,351,2,6899.49
9446,4319,877,3,24225.15
9447,3123,494,3,21725.74
9448,3754,701,2,2235.76
9449,1895,768,3,16821.37
9450,5290,568,1,24469.16
9451,4831,378,5,947.17
9452,1482,441,3,2743.78
9453,4407,794,1,29401.04
9454,2368,658,4,13484.48
9455,691,344,2,1217.77
9456,6642,811,1,22313.61
9457,5608,225,2,48538.4
9458,5154,882,3,6430.16
9459,4341,789,4,39349.46
9460,5968,807,5,23670.82
9461,2656,910,4,39653.55
9462,606,501,2,26497.74
9463,1366,337,3,35291.96
9464,3654,556,5,40081.2
9465,6047,959,5,46101.63
9466,3187,526,2,15473.68
9467,5798,30,5,27882.26
9468,4679,19,4,13242.67
9469,5728,396,5,45219.05
9470,5790,548,2,40192.69
9471,2746,813,3,14842.39
9472,3583,336,4,3128.46
9473,446,836,1,7227.49
9474,4499,808,5,18802.48
9475,889,710,2,18163
9476,6392,64,5,48879.92
9477,5869,872,3,36674.58
9478,2928,903,5,13060.43
9479,7395,576,5,22223.92
9480,6940,154,1,39860.91
9481,7299,307,2,17411.9
9482,6671,823,3,29368.92
9483,4904,461,2,29874.72
9484,1444,136,4,22796.31
9485,7580,592,3,6459.38
9486,2990,848,2,49985.71
9487,5247,575,3,20539.3
9488,6766,3,5,45147.28
9489,4616,181,1,27074.62
9490,454,182,2,20455.96
9491,1436,440,1,14571.84
9492,1163,722,5,3794.1
9493,2088,454,5,6084.21
9494,2550,982,2,9159.88
9495,5732,621,5,27405.96
9496,5186,818,4,12126.98
9497,5083,384,3,39256.24
9498,3804,476,4,20778.68
9499,5616,399,1,44584.8
9500,5772,725,5,5109.82
9501,7360,369,2,3968.39
9502,5499,547,4,40888.79
9503,498,670,4,6757.82
9504,4997,781,4,27065.03
9505,6139,383,5,23674.22
9506,7953,476,3,31739.73
9507,5991,954,3,21721.83
9508,5676,247,1,11796.11
9509,4075,424,1,37071.19
9510,4136,95,1,49648.76
9511,6830,810,4,34523.91
9512,444,797,1,5563.4
9513,6071,804,1,30709.02
9514,7274,344,1,11997.73
9515,3166,769,4,31241.15
9516,4104,14,5,9178.93
9517,3609,881,2,24546.05
9518,2594,320,5,33190.87
9519,3029,857,3,5807.63
9520,1235,172,5,39657.3
9521,6803,656,2,23751.84
9522,5323,626,2,45588.35
9523,1053,963,3,36814.97
9524,564,217,3,32951.09
9525,4631,508,3,30807.9
9526,4622,330,5,14093.76
9527,4904,706,2,26364.59
9528,239,52,3,31238.58
9529,5392,516,3,22746.23
9530,7951,752,2,14574.11
9531,4336,992,2,36175.57
9532,3739,435,2,48790
9533,3503,556,1,6838.73
9534,4766,806,1,28220.69
9535,3377,393,5,42832.8
9536,3130,160,3,14795.46
9537,3870,237,2,30957.44
9538,360,712,3,12950.4
9539,1087,956,4,41559.43
9540,5439,718,5,38252.01
9541,6010,742,1,18399.21
9542,3148,451,4,48284.72
9543,1403,174,5,17480.93
9544,2705,105,4,31372.89
9545,3008,895,5,31500.42
9546,3017,242,3,12420.15
9547,4334,722,2,22908.38
9548,6169,145,5,12949.14
9549,117,682,4,8625.28
9550,4827,700,1,48757.79
9551,1524,857,5,24887.22
9552,5215,149,4,20428.91
9553,4875,236,4,10180.65
9554,7109,768,3,5884.06
9555,6095,374,3,26800.32
9556,350,491,3,6211.13
9557,3307,876,3,10970.72
9558,7502,404,2,49100.59
9559,7303,924,3,49674.37
9560,4211,766,5,37272.23
9561,5207,518,4,4474.91
9562,1303,338,1,48500.16
9563,7748,14,4,5958.36
9564,2656,146,3,36094.78
9565,455,626,5,43652.84
9566,6025,301,2,37863.13
9567,2560,218,5,40881.55
9568,1081,477,4,26926.02
9569,2872,724,4,42971.4
9570,6098,760,3,19713.1
9571,1046,687,1,8692.04
9572,1054,231,1,14721.38
9573,7822,126,4,34477.42
9574,2888,477,3,33952.1
9575,3015,674,3,19296.43
9576,4937,555,4,49969.36
9577,7512,511,3,2490.2
9578,5566,309,5,37214.84
9579,7066,882,2,9812.95
9580,1255,371,2,10123.34
9581,1342,806,3,2881.36
9582,6783,736,3,31702.23
9583,7447,520,2,13550.75
9584,7662,786,5,11154.43
9585,5618,162,4,1758.11
9586,2332,55,5,22397.2
9587,2217,863,4,20840.53
9588,2070,99,2,26374.77
9589,1998,408,3,11911.49
9590,3020,452,5,38266.14
9591,4985,117,5,37552.55
9592,7898,69,3,29527.35
9593,2164,716,5,41837.66
9594,5056,860,1,2610.04
9595,786,457,3,41276.97
9596,2319,924,1,17682.72
9597,4049,166,3,10497.3
9598,5041,81,4,11723.41
9599,1753,305,4,12280.93
9600,1407,34,5,49964.82
9601,6649,237,5,41052.85
9602,575,778,3,37540.54
9603,1965,205,4,45388.2
9604,282,847,2,38036.26
9605,7655,892,3,11432.64
9606,7297,550,5,7439.32
9607,4568,537,1,17580.43
9608,3900,140,2,22425.79
9609,645,452,3,42052.8
9610,7906,345,2,14758.89
9611,7260,512,4,26352.97
9612,3509,635,5,5846.45
9613,550,860,1,10223.61
9614,742,441,4,46725.18
9615,1083,648,5,10660.35
9616,5763,729,4,26552.73
9617,140,629,2,21000.23
9618,4054,645,5,11432.77
9619,3196,77,3,43225.59
9620,5296,134,3,48298.16
9621,7821,584,1,2239.03
9622,171,722,4,25454.21
9623,4572,634,4,20531.44
9624,651,194,2,49611.84
9625,3534,585,1,20685.36
9626,5245,845,3,23331.87
9627,1169,274,2,9137.52
9628,176,258,2,3860.09
9629,6528,843,1,24604.66
9630,5231,563,2,17132.44
9631,4174,306,3,44900.33
9632,1784,131,2,38446.63
9633,1512,261,2,36823.37
9634,1215,711,1,33883.85
9635,1448,81,4,48468.34
9636,6672,916,1,47157.06
9637,1939,551,1,29282.88
9638,7249,615,2,26832.01
9639,6716,259,4,34828.9
9640,3208,841,5,26543.32
9641,7998,436,2,26230.31
9642,6298,755,4,47682.42
9643,3811,779,3,29440.34
9644,799,241,5,47155.76
9645,1591,973,2,40578.53
9646,4023,275,3,30597.05
9647,2131,142,2,13564.98
9648,7380,457,1,31907.82
9649,2713,145,4,8854.86
9650,6231,525,3,8855.04
9651,3761,889,4,10582.37
9652,85,256,2,33434.44
9653,7459,903,3,39008.66
9654,1373,430,1,692.69
9655,6453,766,5,2612.46
9656,1380,734,1,42379.82
9657,4305,883,1,37864.25
9658,4303,887,3,3469.57
9659,3832,334,2,45644.97
