s.no,shipping_id,order_id,shipping_date,delivery_date,shipping_cost,courier_name
,4217,4217,2025-10-08,2024-02-20,257.26,Ekart
,4218,4218,2025-08-23,2025-10-05,93.09,Delhivery
,4219,4219,2025-09-25,2025-03-26,383.63,Delhivery
,4220,4220,2024-01-06,2024-12-16,522.84,Ekart
,4221,4221,2025-08-15,2025-03-16,521.41,Delhivery
,4222,4222,2024-07-15,2025-02-16,276.44,Ekart
,4223,4223,2024-05-15,2024-02-24,124.27,Ekart
,4224,4224,2024-12-23,2024-07-19,442.51,Delhivery
,4225,4225,2024-07-15,2025-04-19,345.05,Blue Dart
,4226,4226,2025-05-17,2025-01-01,125.4,Delhivery
,4227,4227,2024-06-15,2026-01-01,530.92,Ekart
,4228,4228,2024-05-18,2024-10-30,534.79,DTDC
,4229,4229,2024-12-20,2024-05-06,233.3,DTDC
,4230,4230,2025-08-09,2025-10-24,358.86,Delhivery
,4231,4231,2024-06-10,2024-01-06,45.83,Ekart
,4232,4232,2024-11-11,2024-06-26,496.9,Delhivery
,4233,4233,2024-05-17,2024-05-25,399.3,Ekart
,4234,4234,2025-04-22,2024-10-17,142.67,Blue Dart
,4235,4235,2025-07-19,2025-01-15,557.11,Blue Dart
,4236,4236,2024-12-02,2024-02-02,88.44,Blue Dart
,4237,4237,2025-02-19,2025-07-19,270.17,DTDC
,4238,4238,2024-11-21,2024-12-04,518.39,Blue Dart
,4239,4239,2024-06-21,2025-02-26,287.98,Delhivery
,4240,4240,2025-07-27,2025-11-30,304.61,Delhivery
,4241,4241,2025-10-23,2025-07-11,383.95,Ekart
,4242,4242,2025-06-09,2024-12-25,111.84,Blue Dart
,4243,4243,2024-12-12,2024-07-27,229.27,Ekart
,4244,4244,2025-06-15,2025-07-11,89.05,Ekart
,4245,4245,2025-12-28,2024-01-10,372.39,Delhivery
,4246,4246,2024-09-02,2024-04-16,589.03,DTDC
,4247,4247,2025-10-21,2024-06-01,355.21,Ekart
,4248,4248,2024-11-08,2025-05-19,286.36,Delhivery
,4249,4249,2025-05-13,2025-08-28,333.31,Delhivery
,4250,4250,2024-12-21,2025-04-22,195.13,Delhivery
,4251,4251,2024-01-31,2024-06-27,488.24,Blue Dart
,4252,4252,2024-05-21,2024-11-05,180.76,Blue Dart
,4253,4253,2024-06-17,2024-11-05,506.94,Ekart
,4254,4254,2025-05-27,2025-01-03,225.31,DTDC
,4255,4255,2024-10-13,2025-10-12,386.05,DTDC
,4256,4256,2024-03-25,2024-07-25,405.51,Delhivery
,4257,4257,2024-08-10,2024-07-20,214.94,Blue Dart
,4258,4258,2025-01-27,2025-03-19,497.43,Delhivery
,4259,4259,2024-01-07,2025-02-17,346.09,Ekart
,4260,4260,2024-04-22,2025-05-26,53.49,Blue Dart
,4261,4261,2024-10-07,2024-05-08,368.1,Delhivery
,4262,4262,2024-03-15,2024-01-11,442.07,Ekart
,4263,4263,2024-07-16,2025-01-13,246.68,Delhivery
,4264,4264,2024-10-12,2024-04-04,417.31,Blue Dart
,4265,4265,2024-12-30,2025-12-12,357.09,Ekart
,4266,4266,2024-09-01,2025-11-20,599.74,Blue Dart
,4267,4267,2025-03-13,2024-02-27,576.94,DTDC
,4268,4268,2024-03-01,2025-04-21,424.4,DTDC
,4269,4269,2025-03-25,2024-03-19,538.59,DTDC
,4270,4270,2024-12-04,2025-06-11,441.49,Ekart
,4271,4271,2024-01-25,2025-04-02,570.98,Delhivery
,4272,4272,2024-09-25,2024-02-04,209.56,Blue Dart
,4273,4273,2024-02-29,2024-04-03,252.85,Ekart
,4274,4274,2025-09-04,2025-05-27,454.42,Delhivery
,4275,4275,2025-12-02,2024-08-23,100.01,Delhivery
,4276,4276,2025-05-12,2025-02-27,222.37,Ekart
,4277,4277,2025-05-29,2024-07-09,503.28,Ekart
,4278,4278,2024-11-09,2024-12-27,247.88,DTDC
,4279,4279,2024-10-22,2024-09-27,490.51,Ekart
,4280,4280,2025-09-18,2025-09-25,493.31,Blue Dart
,4281,4281,2025-05-28,2024-12-24,203.67,Ekart
,4282,4282,2025-06-16,2024-05-18,410.43,DTDC
,4283,4283,2024-01-17,2024-04-05,165.32,Delhivery
,4284,4284,2025-03-08,2024-08-11,313.35,Blue Dart
,4285,4285,2024-03-04,2024-01-21,568.63,Delhivery
,4286,4286,2024-09-23,2024-12-10,116.85,Ekart
,4287,4287,2024-02-04,2024-09-03,84.85,DTDC
,4288,4288,2024-06-08,2025-03-15,362.81,Ekart
,4289,4289,2025-02-09,2025-08-09,483.91,DTDC
,4290,4290,2024-09-03,2025-05-14,499.06,Delhivery
,4291,4291,2024-01-20,2025-03-30,398.73,Delhivery
,4292,4292,2024-10-20,2024-04-15,195.85,Blue Dart
,4293,4293,2025-08-28,2025-03-20,506.21,Delhivery
,4294,4294,2025-09-02,2024-02-22,160.78,Blue Dart
,4295,4295,2025-01-19,2024-06-09,167.15,DTDC
,4296,4296,2024-01-11,2024-04-10,180.93,DTDC
,4297,4297,2024-08-10,2024-11-28,407.14,DTDC
,4298,4298,2024-06-01,2025-12-18,419.3,Delhivery
,4299,4299,2024-10-09,2024-02-09,42.2,Delhivery
,4300,4300,2025-10-25,2024-01-18,170.68,DTDC
,4301,4301,2024-02-08,2025-01-25,588.86,DTDC
,4302,4302,2025-03-12,2025-10-26,586.05,DTDC
,4303,4303,2024-10-14,2025-02-01,314.6,Delhivery
,4304,4304,2024-09-08,2024-09-07,588.21,DTDC
,4305,4305,2024-07-12,2024-08-20,352.17,Delhivery
,4306,4306,2024-05-21,2025-01-23,219.95,Blue Dart
,4307,4307,2024-07-02,2025-06-10,468.17,Blue Dart
,4308,4308,2024-07-17,2024-10-21,152.63,Delhivery
,4309,4309,2025-10-10,2024-10-23,331.64,DTDC
,4310,4310,2025-03-05,2024-05-14,391.71,DTDC
,4311,4311,2025-09-23,2024-08-02,209.67,Blue Dart
,4312,4312,2024-04-01,2025-09-21,436.61,DTDC
,4313,4313,2024-03-19,2024-01-16,478.94,Ekart
,4314,4314,2025-07-11,2025-10-07,415.36,Blue Dart
,4315,4315,2024-08-04,2024-01-29,224.9,Blue Dart
,4316,4316,2024-09-23,2024-07-31,117.73,Delhivery
,4317,4317,2025-08-14,2025-07-01,59.26,Delhivery
,4318,4318,2025-10-11,2025-11-04,580.18,Delhivery
,4319,4319,2025-07-28,2025-06-09,235.4,Ekart
,4320,4320,2024-03-10,2025-04-28,370.6,Ekart
,4321,4321,2025-03-20,2025-11-16,202.88,Ekart
,4322,4322,2025-02-05,2025-01-12,43.91,DTDC
,4323,4323,2025-03-19,2024-02-19,530.16,Ekart
,4324,4324,2025-08-11,2025-11-22,576.84,Ekart
,4325,4325,2025-09-30,2024-02-08,135.63,Blue Dart
,4326,4326,2024-08-02,2025-12-13,493.14,Delhivery
,4327,4327,2025-09-10,2025-07-16,385.15,Delhivery
,4328,4328,2024-04-30,2025-12-25,200.97,Blue Dart
,4329,4329,2025-01-18,2025-11-13,111.87,Delhivery
,4330,4330,2025-07-21,2024-06-24,321.92,Delhivery
,4331,4331,2024-11-25,2025-06-05,531.7,Delhivery
,4332,4332,2024-09-14,2024-12-29,490.04,Blue Dart
,4333,4333,2025-08-01,2024-03-19,129.47,DTDC
,4334,4334,2025-03-25,2024-08-31,414.65,Delhivery
,4335,4335,2025-06-18,2024-11-06,69.55,Ekart
,4336,4336,2024-07-30,2025-05-12,497.73,Ekart
,4337,4337,2024-01-08,2024-10-18,204.29,Blue Dart
,4338,4338,2024-12-07,2024-07-06,350.19,Blue Dart
,4339,4339,2024-09-25,2025-06-05,216.68,Delhivery
,4340,4340,2024-10-11,2025-03-20,516.02,Delhivery
,4341,4341,2024-02-27,2025-12-21,428.02,DTDC
,4342,4342,2024-06-16,2024-02-05,435.51,Ekart
,4343,4343,2024-12-09,2025-05-30,145.81,Delhivery
,4344,4344,2024-05-03,2025-02-25,466.31,Delhivery
,4345,4345,2025-12-18,2025-04-21,303.74,Delhivery
,4346,4346,2025-03-04,2024-03-11,160.1,Delhivery
,4347,4347,2024-07-15,2025-02-15,178.73,Delhivery
,4348,4348,2025-04-25,2024-02-22,507.32,Ekart
,4349,4349,2024-05-27,2024-09-01,175.33,DTDC
,4350,4350,2024-05-26,2024-03-14,185.38,Blue Dart
,4351,4351,2024-10-07,2024-08-18,407.7,Delhivery
,4352,4352,2025-10-22,2025-09-18,387.66,DTDC
,4353,4353,2024-02-08,2024-06-08,441.46,DTDC
,4354,4354,2024-09-27,2024-11-21,545.06,DTDC
,4355,4355,2024-01-30,2025-05-03,528.27,Ekart
,4356,4356,2024-11-03,2025-12-20,592.43,Delhivery
,4357,4357,2024-05-31,2024-05-10,286.78,Blue Dart
,4358,4358,2024-03-24,2024-07-23,131.76,Blue Dart
,4359,4359,2024-06-24,2025-09-23,525.72,Delhivery
,4360,4360,2024-12-12,2024-08-27,509.49,Ekart
,4361,4361,2025-01-01,2024-05-25,85.5,Delhivery
,4362,4362,2024-03-02,2025-03-28,345.16,Blue Dart
,4363,4363,2024-01-31,2025-05-04,131.56,Delhivery
,4364,4364,2025-02-09,2024-12-30,578.42,DTDC
,4365,4365,2025-08-21,2024-07-12,386.35,Blue Dart
,4366,4366,2025-08-05,2024-03-22,73.06,Ekart
,4367,4367,2025-09-03,2025-08-08,89.62,Ekart
,4368,4368,2025-01-29,2025-05-01,217.42,Delhivery
,4369,4369,2025-02-11,2025-01-01,255.55,Blue Dart
,4370,4370,2024-10-08,2025-01-07,235.49,DTDC
,4371,4371,2025-09-21,2025-04-04,375.53,DTDC
,4372,4372,2025-04-03,2025-04-12,156.62,DTDC
,4373,4373,2024-07-26,2024-10-20,411.36,Ekart
,4374,4374,2025-07-05,2025-03-02,441,Ekart
,4375,4375,2025-06-18,2025-05-06,246.26,DTDC
,4376,4376,2025-04-23,2024-03-04,518.7,DTDC
,4377,4377,2024-03-16,2025-12-31,125.66,Blue Dart
,4378,4378,2024-09-17,2024-10-15,381.45,Delhivery
,4379,4379,2025-06-22,2024-03-22,268.86,Blue Dart
,4380,4380,2025-11-02,2024-11-03,568.44,Blue Dart
,4381,4381,2024-10-02,2024-07-08,375.38,Delhivery
,4382,4382,2025-03-26,2024-03-21,260.54,DTDC
,4383,4383,2025-12-18,2025-08-07,221.19,Ekart
,4384,4384,2024-11-28,2024-02-25,419.23,Ekart
,4385,4385,2025-10-08,2024-04-04,265.99,Blue Dart
,4386,4386,2024-05-10,2024-05-23,137.8,Delhivery
,4387,4387,2024-07-26,2025-08-07,285.35,Delhivery
,4388,4388,2024-08-30,2025-12-20,249.93,Blue Dart
,4389,4389,2024-03-10,2024-12-29,410.55,Blue Dart
,4390,4390,2025-09-27,2024-08-02,432.63,Delhivery
,4391,4391,2024-12-23,2025-08-15,447.59,Delhivery
,4392,4392,2025-10-10,2024-07-28,218.92,Ekart
,4393,4393,2024-11-16,2024-09-15,258.34,Delhivery
,4394,4394,2024-09-27,2025-10-13,70.81,Blue Dart
,4395,4395,2025-12-20,2024-02-16,41.31,DTDC
,4396,4396,2024-12-09,2025-04-29,127.98,Delhivery
,4397,4397,2024-12-09,2024-08-10,294.74,Ekart
,4398,4398,2024-05-05,2024-01-27,240.2,DTDC
,4399,4399,2024-08-21,2024-02-17,334.36,Blue Dart
,4400,4400,2024-01-27,2025-01-08,545.31,Delhivery
,4401,4401,2025-04-09,2025-11-12,433.93,DTDC
,4402,4402,2024-07-27,2025-03-09,251.67,DTDC
,4403,4403,2024-05-26,2024-11-04,584.44,Blue Dart
,4404,4404,2025-05-02,2025-08-13,276,Delhivery
,4405,4405,2025-04-21,2024-07-03,491.44,Delhivery
,4406,4406,2024-08-22,2025-09-01,272.85,DTDC
,4407,4407,2025-10-27,2025-02-26,387.44,Ekart
,4408,4408,2025-08-15,2025-06-18,195.87,Ekart
,4409,4409,2024-06-24,2025-10-08,118.86,Delhivery
,4410,4410,2025-09-08,2024-08-09,132.14,Delhivery
,4411,4411,2025-08-24,2025-07-03,510.2,Ekart
,4412,4412,2024-05-24,2024-10-28,266.84,Ekart
,4413,4413,2025-12-29,2024-08-12,218.4,DTDC
,4414,4414,2024-09-17,2024-05-22,356.25,DTDC
,4415,4415,2024-09-27,2025-02-07,542.66,Delhivery
,4416,4416,2025-12-05,2024-03-12,544.74,DTDC
,4417,4417,2024-09-29,2024-01-23,531.66,Blue Dart
,4418,4418,2024-02-15,2024-03-12,46.63,Delhivery
,4419,4419,2025-01-24,2024-11-12,446.26,Delhivery
,4420,4420,2025-05-17,2024-09-05,253.69,Blue Dart
,4421,4421,2025-01-30,2025-12-16,541.22,Blue Dart
,4422,4422,2024-08-13,2025-01-15,575.88,Ekart
,4423,4423,2025-09-14,2025-07-29,310.86,Ekart
,4424,4424,2024-01-02,2025-10-30,369.84,Delhivery
,4425,4425,2025-06-21,2025-09-16,577.71,Ekart
,4426,4426,2024-03-25,2025-10-15,81.04,Delhivery
,4427,4427,2025-04-02,2024-06-11,483.64,Blue Dart
,4428,4428,2025-01-09,2025-11-19,214.35,Blue Dart
,4429,4429,2025-10-26,2025-08-12,375.6,Delhivery
,4430,4430,2025-01-20,2024-11-02,444.94,DTDC
,4431,4431,2024-12-04,2024-12-04,287.95,Delhivery
,4432,4432,2024-12-07,2025-10-26,378.28,DTDC
,4433,4433,2025-12-02,2024-03-15,488.91,DTDC
,4434,4434,2025-07-16,2024-12-10,239.62,Blue Dart
,4435,4435,2024-05-25,2025-08-07,526.35,DTDC
,4436,4436,2025-04-14,2025-07-06,307.07,DTDC
,4437,4437,2025-11-14,2025-01-18,77.7,Blue Dart
,4438,4438,2025-10-24,2025-01-13,488.87,Delhivery
,4439,4439,2024-07-08,2024-01-16,140.2,Blue Dart
,4440,4440,2025-01-18,2025-03-13,441.91,Delhivery
,4441,4441,2025-12-30,2025-12-04,314.55,Delhivery
,4442,4442,2024-08-07,2024-01-13,553.57,Ekart
,4443,4443,2025-05-21,2025-05-09,197.91,Delhivery
,4444,4444,2025-04-09,2024-03-13,159.96,Delhivery
,4445,4445,2024-08-06,2025-07-18,185.13,Blue Dart
,4446,4446,2025-12-05,2025-01-23,492.78,Delhivery
,4447,4447,2025-03-12,2025-12-10,341.97,DTDC
,4448,4448,2024-03-08,2025-07-31,546.58,Ekart
,4449,4449,2024-01-28,2024-02-13,127.14,DTDC
,4450,4450,2025-05-21,2026-01-04,582.08,Delhivery
,4451,4451,2025-01-22,2025-01-20,352.65,Blue Dart
,4452,4452,2025-12-31,2025-11-06,385.19,Delhivery
,4453,4453,2025-11-19,2024-02-12,264.68,DTDC
,4454,4454,2025-05-06,2025-12-03,71.84,Delhivery
,4455,4455,2024-11-25,2025-11-22,407.7,DTDC
,4456,4456,2025-02-09,2024-04-22,417.4,DTDC
,4457,4457,2024-07-12,2025-10-15,116.78,DTDC
,4458,4458,2025-04-27,2025-06-18,478.73,Delhivery
,4459,4459,2025-01-01,2024-08-24,552.69,Blue Dart
,4460,4460,2025-08-08,2024-02-13,499.9,Ekart
,4461,4461,2024-06-06,2025-04-26,157.63,Delhivery
,4462,4462,2024-12-29,2025-01-11,566.24,Ekart
,4463,4463,2024-11-16,2025-11-09,338,Delhivery
,4464,4464,2024-06-23,2025-02-23,124.12,Delhivery
,4465,4465,2025-10-01,2024-05-21,82.6,Delhivery
,4466,4466,2025-10-24,2025-10-22,141.77,Ekart
,4467,4467,2025-05-30,2024-04-21,369.1,Ekart
,4468,4468,2025-04-21,2024-05-25,336.43,Blue Dart
,4469,4469,2024-08-07,2025-11-30,120.43,Ekart
,4470,4470,2024-06-28,2024-03-23,183.41,DTDC
,4471,4471,2024-04-06,2024-10-18,256.86,Ekart
,4472,4472,2024-11-12,2024-09-24,143.61,Blue Dart
,4473,4473,2025-05-19,2024-08-01,276.8,DTDC
,4474,4474,2024-11-07,2025-09-02,576.39,DTDC
,4475,4475,2024-02-23,2025-04-25,129.19,Blue Dart
,4476,4476,2024-06-25,2025-10-12,370.15,DTDC
,4477,4477,2024-06-12,2024-03-20,510.11,DTDC
,4478,4478,2024-03-26,2024-02-06,310.37,Ekart
,4479,4479,2024-05-07,2024-02-11,256.75,Ekart
,4480,4480,2024-06-13,2024-12-21,348.95,Ekart
,4481,4481,2025-07-23,2024-12-27,595.34,Ekart
,4482,4482,2025-06-01,2025-12-11,130.37,DTDC
,4483,4483,2024-11-21,2025-12-18,483.32,Delhivery
,4484,4484,2024-02-12,2025-01-10,304.57,Delhivery
,4485,4485,2025-09-22,2024-05-21,426.23,Delhivery
,4486,4486,2024-10-20,2025-07-12,483.51,Blue Dart
,4487,4487,2025-07-01,2024-06-15,230.38,Blue Dart
,4488,4488,2024-12-29,2024-03-26,448.62,DTDC
,4489,4489,2024-08-06,2024-10-11,177.34,Blue Dart
,4490,4490,2025-09-07,2024-09-15,237.12,Ekart
,4491,4491,2025-06-03,2024-05-24,263.79,DTDC
,4492,4492,2024-04-25,2024-04-08,282.65,Ekart
,4493,4493,2025-10-17,2024-05-22,413.24,Blue Dart
,4494,4494,2024-05-30,2024-07-02,257.69,Blue Dart
,4495,4495,2024-11-13,2024-07-09,177.88,Blue Dart
,4496,4496,2025-10-25,2025-06-01,400.3,DTDC
,4497,4497,2025-06-15,2024-12-06,506.65,DTDC
,4498,4498,2025-03-02,2025-11-29,104.94,Delhivery
,4499,4499,2025-05-16,2024-11-25,223.04,DTDC
,4500,4500,2025-12-18,2025-06-07,105.39,Delhivery
,4501,4501,2025-09-28,2025-11-03,480.88,DTDC
,4502,4502,2025-07-29,2024-12-15,361.34,DTDC
,4503,4503,2024-10-20,2025-07-15,447.17,DTDC
,4504,4504,2025-09-21,2024-01-27,173.39,Delhivery
,4505,4505,2025-10-17,2025-01-24,506.96,Delhivery
,4506,4506,2025-04-27,2024-03-12,429.27,Blue Dart
,4507,4507,2025-06-13,2024-02-13,85.91,Ekart
,4508,4508,2025-04-05,2025-10-20,45.79,Ekart
,4509,4509,2025-05-07,2024-03-30,216.91,Delhivery
,4510,4510,2024-05-11,2025-02-03,193.87,DTDC
,4511,4511,2025-07-21,2025-04-02,234.86,Blue Dart
,4512,4512,2025-10-28,2025-03-07,547.03,Ekart
,4513,4513,2024-03-02,2024-03-18,585.02,Blue Dart
,4514,4514,2024-10-11,2024-04-04,438.62,Blue Dart
,4515,4515,2024-10-12,2024-07-06,201.78,Blue Dart
,4516,4516,2024-01-15,2024-05-10,85.33,Blue Dart
,4517,4517,2024-11-23,2025-01-21,371.72,Ekart
,4518,4518,2025-04-01,2024-12-11,221.34,Blue Dart
,4519,4519,2025-09-02,2025-04-19,269.21,Delhivery
,4520,4520,2025-04-14,2025-01-15,517.62,Blue Dart
,4521,4521,2024-04-20,2025-12-14,322.98,Ekart
,4522,4522,2025-07-22,2025-05-09,272.33,Ekart
,4523,4523,2025-10-05,2024-11-13,494.71,Delhivery
,4524,4524,2025-02-04,2024-08-20,82.96,Blue Dart
,4525,4525,2024-04-26,2024-10-27,171.08,Blue Dart
,4526,4526,2024-11-26,2025-12-18,432.47,Delhivery
,4527,4527,2025-07-18,2024-10-19,395.99,Ekart
,4528,4528,2024-08-29,2024-02-21,124.98,Delhivery
,4529,4529,2025-03-20,2024-02-15,47.57,Ekart
,4530,4530,2024-06-22,2025-06-24,381.65,Delhivery
,4531,4531,2024-12-21,2025-03-09,290.41,DTDC
,4532,4532,2025-01-12,2025-02-15,297.57,Ekart
,4533,4533,2024-03-22,2025-04-26,171.15,DTDC
,4534,4534,2025-06-28,2025-02-28,319.06,Ekart
,4535,4535,2024-12-24,2024-12-14,188.65,Delhivery
,4536,4536,2024-02-06,2025-09-29,518.06,DTDC
,4537,4537,2025-09-14,2025-06-07,402.46,Blue Dart
,4538,4538,2024-08-13,2024-06-09,258.22,Ekart
,4539,4539,2025-02-22,2025-01-29,45.34,Blue Dart
,4540,4540,2025-11-24,2024-06-13,297.73,Blue Dart
,4541,4541,2025-08-02,2024-04-12,153.41,Delhivery
,4542,4542,2025-05-05,2025-03-18,575.94,Blue Dart
,4543,4543,2024-05-31,2024-07-24,520.14,DTDC
,4544,4544,2024-01-08,2024-04-25,457.66,Blue Dart
,4545,4545,2025-06-30,2025-03-04,352.93,Blue Dart
,4546,4546,2024-07-24,2024-03-09,130.49,Ekart
,4547,4547,2024-07-10,2024-11-29,381.12,DTDC
,4548,4548,2025-06-02,2025-02-22,481.48,Blue Dart
,4549,4549,2025-07-16,2025-07-08,286.13,Blue Dart
,4550,4550,2024-09-12,2024-05-20,101.09,Ekart
,4551,4551,2025-07-31,2025-07-20,219.58,Blue Dart
,4552,4552,2024-07-25,2024-09-10,528.03,Ekart
,4553,4553,2024-12-03,2024-05-22,559.93,Blue Dart
,4554,4554,2024-07-08,2026-01-01,176.9,Delhivery
,4555,4555,2024-08-26,2025-09-14,373.19,Delhivery
,4556,4556,2024-08-07,2025-11-25,473.37,Ekart
,4557,4557,2025-05-13,2025-05-25,92.32,Blue Dart
,4558,4558,2025-06-30,2024-09-09,225.72,Blue Dart
,4559,4559,2024-10-27,2024-04-18,512.06,Ekart
,4560,4560,2024-09-16,2025-07-18,47.68,DTDC
,4561,4561,2024-04-21,2024-08-03,427.2,Ekart
,4562,4562,2025-04-25,2025-10-21,297.47,DTDC
,4563,4563,2024-02-24,2025-08-23,62.5,DTDC
,4564,4564,2025-12-08,2024-10-17,417.77,Ekart
,4565,4565,2025-01-19,2024-11-21,329.85,Delhivery
,4566,4566,2024-09-26,2025-11-14,75.5,DTDC
,4567,4567,2024-08-21,2024-10-02,135.32,Blue Dart
,4568,4568,2025-12-04,2024-12-24,185.09,DTDC
,4569,4569,2024-05-12,2024-03-29,566.74,Blue Dart
,4570,4570,2025-10-25,2025-07-19,487.19,Ekart
,4571,4571,2025-12-29,2025-03-18,300.28,Ekart
,4572,4572,2024-12-15,2024-10-28,543.18,Ekart
,4573,4573,2024-02-05,2024-05-30,233.48,Delhivery
,4574,4574,2024-04-07,2025-10-11,258.3,Ekart
,4575,4575,2025-02-10,2025-05-24,568.23,Delhivery
,4576,4576,2024-10-02,2024-06-05,508.45,Blue Dart
,4577,4577,2025-10-20,2025-12-15,411.39,DTDC
,4578,4578,2024-03-30,2025-10-17,224.89,Blue Dart
,4579,4579,2024-12-08,2025-04-26,424.87,Ekart
,4580,4580,2024-07-06,2025-01-30,462.62,DTDC
,4581,4581,2025-11-28,2025-03-07,44.47,Blue Dart
,4582,4582,2024-08-24,2024-06-29,191.32,Ekart
,4583,4583,2024-01-20,2024-01-19,419.4,Blue Dart
,4584,4584,2025-10-08,2025-06-25,123.6,Ekart
,4585,4585,2024-10-15,2024-04-09,549.31,Blue Dart
,4586,4586,2025-11-29,2025-10-15,325.82,Delhivery
,4587,4587,2024-03-06,2024-10-31,301,DTDC
,4588,4588,2024-04-01,2025-04-08,337.29,Blue Dart
,4589,4589,2024-10-13,2024-06-09,237.24,Blue Dart
,4590,4590,2024-07-26,2024-07-27,570.94,Delhivery
,4591,4591,2025-08-20,2025-08-05,57.56,Delhivery
,4592,4592,2025-04-06,2024-10-27,167.67,Delhivery
,4593,4593,2024-03-18,2024-07-16,110.2,DTDC
,4594,4594,2024-07-01,2025-12-06,564.67,Ekart
,4595,4595,2025-01-20,2025-04-08,317.26,Blue Dart
,4596,4596,2025-03-04,2024-06-16,426.62,Blue Dart
,4597,4597,2024-01-28,2024-03-16,566.09,Blue Dart
,4598,4598,2025-05-22,2024-12-20,251.92,DTDC
,4599,4599,2024-08-13,2025-05-23,414.4,DTDC
,4600,4600,2024-02-08,2025-04-05,239.68,DTDC
,4601,4601,2025-08-10,2025-11-12,122.07,Blue Dart
,4602,4602,2025-12-19,2025-09-22,280.36,DTDC
,4603,4603,2025-03-21,2024-03-25,204.44,DTDC
,4604,4604,2025-07-15,2024-11-15,198.77,DTDC
,4605,4605,2024-02-20,2024-11-20,232.59,Blue Dart
,4606,4606,2025-04-07,2024-07-02,62.08,Ekart
,4607,4607,2024-02-06,2025-01-02,423.93,Ekart
,4608,4608,2025-10-31,2025-01-12,320.08,Blue Dart
,4609,4609,2024-01-12,2024-07-05,53.45,DTDC
,4610,4610,2025-06-14,2025-05-22,227.6,DTDC
,4611,4611,2025-06-27,2024-11-28,569.76,Blue Dart
,4612,4612,2025-09-28,2024-03-25,570.48,Delhivery
,4613,4613,2025-06-02,2024-06-24,237.71,Ekart
,4614,4614,2024-09-05,2024-10-18,93.62,Ekart
,4615,4615,2025-05-07,2024-02-01,422.32,Blue Dart
,4616,4616,2024-06-20,2025-01-14,134.8,Delhivery
,4617,4617,2025-09-30,2024-08-14,447.11,Ekart
,4618,4618,2024-09-10,2025-11-02,147.08,Blue Dart
,4619,4619,2024-10-16,2025-07-21,364.63,Ekart
,4620,4620,2025-05-24,2025-05-11,348.15,Blue Dart
,4621,4621,2025-09-30,2024-11-24,258.4,Blue Dart
,4622,4622,2025-07-22,2024-10-29,541.26,Delhivery
,4623,4623,2024-03-04,2025-09-21,115.4,Ekart
,4624,4624,2024-06-13,2024-10-30,467.63,Blue Dart
,4625,4625,2024-01-24,2024-04-03,143.02,DTDC
,4626,4626,2024-02-29,2024-03-04,506.91,DTDC
,4627,4627,2024-05-13,2024-04-20,479.22,DTDC
,4628,4628,2025-05-23,2024-08-29,67.13,DTDC
,4629,4629,2024-10-20,2025-09-22,80.79,Ekart
,4630,4630,2024-07-29,2025-07-14,396.86,Delhivery
,4631,4631,2025-04-10,2025-08-18,375.61,DTDC
,4632,4632,2024-01-11,2024-08-14,141.57,Blue Dart
,4633,4633,2024-04-02,2025-07-17,221.87,Blue Dart
,4634,4634,2025-04-25,2024-09-28,93.44,Delhivery
,4635,4635,2025-07-25,2025-07-21,200.64,DTDC
,4636,4636,2024-01-26,2024-05-18,313.28,DTDC
,4637,4637,2024-12-10,2025-12-27,389.27,Ekart
,4638,4638,2024-06-05,2024-12-11,303.93,Delhivery
,4639,4639,2025-06-02,2024-02-11,561.99,Blue Dart
,4640,4640,2024-06-15,2024-10-29,351.02,DTDC
,4641,4641,2024-11-12,2025-04-13,526.17,Ekart
,4642,4642,2024-02-11,2024-05-08,151.52,Delhivery
,4643,4643,2025-05-18,2025-11-25,430.65,Blue Dart
,4644,4644,2025-08-23,2024-05-08,485.72,DTDC
,4645,4645,2025-02-26,2025-04-26,202.93,DTDC
,4646,4646,2025-07-03,2025-03-08,573.61,Ekart
,4647,4647,2024-11-21,2025-10-07,499.93,Delhivery
,4648,4648,2024-10-25,2025-12-15,249.69,Ekart
,4649,4649,2025-06-28,2025-05-16,257.66,DTDC
,4650,4650,2024-03-07,2025-05-16,405.36,Ekart
,4651,4651,2024-07-22,2025-12-05,574.34,DTDC
,4652,4652,2025-07-03,2024-10-19,42.54,Delhivery
,4653,4653,2025-04-29,2024-03-28,344.29,Ekart
,4654,4654,2025-04-09,2025-01-24,460.63,Blue Dart
,4655,4655,2024-05-27,2024-09-25,362.63,Ekart
,4656,4656,2024-08-29,2025-04-04,570.8,DTDC
,4657,4657,2024-05-08,2025-02-19,150.48,Ekart
,4658,4658,2025-01-29,2025-05-08,225.29,Delhivery
,4659,4659,2025-11-20,2025-01-26,409.71,Ekart
,4660,4660,2024-02-04,2024-12-15,105.27,DTDC
,4661,4661,2025-07-25,2025-09-08,271.16,Ekart
,4662,4662,2024-10-27,2025-12-01,354.27,DTDC
,4663,4663,2025-07-19,2024-03-25,473.23,Delhivery
,4664,4664,2024-08-26,2024-09-28,100.71,Ekart
,4665,4665,2024-10-25,2025-12-18,368.3,Ekart
,4666,4666,2024-06-05,2024-09-30,448.65,Blue Dart
,4667,4667,2024-07-21,2025-06-04,479.13,DTDC
,4668,4668,2024-04-27,2024-10-02,307.98,DTDC
,4669,4669,2025-11-01,2024-08-02,517.8,DTDC
,4670,4670,2024-03-04,2025-08-30,326.05,Blue Dart
