order_id,customer_id,order_date,order_status,total_amount
3605,940,2025-03-31,Cancelled,62071.84
3606,1484,2025-05-27,Pending,71158.87
3607,2646,2024-12-22,Delivered,15300.01
3608,4368,2024-05-31,Delivered,14476
3609,3748,2025-06-20,Cancelled,21561.07
3610,348,2024-01-01,Delivered,50189.55
3611,880,2025-03-21,Shipped,9927.21
3612,1162,2024-09-30,Delivered,59695.17
3613,2455,2024-08-25,Cancelled,12356.16
3614,2104,2025-02-04,Cancelled,11284.42
3615,2335,2025-03-10,Shipped,72991
3616,2232,2024-02-02,Cancelled,73717.89
3617,3415,2025-05-23,Delivered,19681.09
3618,1711,2024-09-01,Cancelled,73521.5
3619,3212,2025-12-03,Pending,73132.52
3620,2282,2024-12-19,Cancelled,20440.64
3621,1596,2024-01-07,Cancelled,15487.18
3622,129,2024-02-22,Shipped,73781.14
3623,4445,2024-07-22,Cancelled,21466.37
3624,2711,2025-12-23,Shipped,8208.9
3625,3989,2024-11-22,Delivered,57862.46
3626,2509,2024-09-15,Pending,66518.53
3627,11,2025-03-21,Pending,40864.83
3628,228,2024-08-14,Shipped,1747.13
3629,4937,2024-09-03,Cancelled,28990.71
3630,198,2024-05-02,Delivered,30050.27
3631,1910,2025-11-21,Delivered,19576.15
3632,3328,2024-07-13,Delivered,58323.29
3633,3331,2024-09-22,Pending,21266.1
3634,1254,2025-02-23,Delivered,2350.14
3635,167,2024-10-18,Pending,31852.53
3636,2446,2025-06-14,Shipped,40351.82
3637,4143,2025-10-26,Delivered,59911.28
3638,3840,2024-04-21,Pending,57507.21
3639,1919,2025-08-05,Shipped,67842.5
3640,1251,2025-07-16,Delivered,71192.49
3641,1968,2024-05-16,Delivered,18869.65
3642,4245,2025-11-26,Shipped,32840.11
3643,752,2025-09-04,Cancelled,4542.35
3644,8,2025-10-02,Shipped,35729.34
3645,3289,2024-06-18,Delivered,56984.8
3646,1145,2025-06-01,Cancelled,71828.33
3647,3275,2024-11-18,Pending,46237.72
3648,994,2025-08-15,Cancelled,53072.83
3649,4526,2025-10-11,Delivered,18536.07
3650,1878,2024-10-30,Shipped,21578.46
3651,4575,2025-09-20,Shipped,1969.33
3652,3816,2024-08-04,Delivered,9769.78
3653,1648,2024-04-02,Pending,9754.02
3654,768,2025-05-13,Cancelled,25757.52
3655,2755,2025-02-14,Pending,30731.83
3656,2475,2025-03-20,Delivered,4794.79
3657,4937,2025-08-01,Cancelled,13107.14
3658,2498,2025-09-06,Cancelled,39300.27
3659,9,2025-09-22,Cancelled,65688.61
3660,4691,2024-08-19,Delivered,57920.47
3661,1585,2024-03-01,Shipped,57929.98
3662,1024,2024-06-26,Pending,16456.12
3663,3247,2025-01-05,Delivered,8419.3
3664,2403,2025-06-12,Cancelled,647.9
3665,4901,2025-02-09,Pending,4932.19
3666,220,2024-07-13,Cancelled,31201.29
3667,2926,2024-11-09,Delivered,27143.69
3668,3526,2025-10-29,Delivered,49943.26
3669,2199,2025-07-19,Cancelled,59416.6
3670,1646,2024-08-27,Shipped,21176.41
3671,609,2024-04-08,Delivered,44388.84
3672,2151,2024-05-01,Cancelled,9966.97
3673,1900,2025-08-07,Pending,41150.95
3674,4893,2025-12-16,Shipped,58640.02
3675,644,2024-09-24,Cancelled,60951.16
3676,537,2024-04-09,Shipped,28899.26
3677,1344,2025-11-30,Shipped,39359.01
3678,2294,2024-10-10,Shipped,25732.42
3679,4333,2025-04-25,Shipped,23726.32
3680,69,2025-05-08,Cancelled,24834.15
3681,1618,2024-08-23,Shipped,74213.25
3682,677,2024-05-10,Cancelled,66819.68
3683,2611,2024-01-05,Cancelled,44639.32
3684,4219,2025-06-01,Shipped,45299.36
3685,1729,2024-11-05,Shipped,52190.29
3686,2303,2024-02-05,Delivered,53788.4
3687,454,2025-12-01,Cancelled,53822.26
3688,685,2024-01-19,Pending,66076.72
3689,3585,2024-05-09,Pending,28801.58
3690,2408,2025-05-08,Cancelled,35782.55
3691,459,2025-07-25,Shipped,68095.53
3692,2250,2024-10-10,Pending,36852.53
3693,3612,2025-08-18,Cancelled,50922.7
3694,909,2024-05-07,Shipped,58139.89
3695,3570,2025-04-08,Cancelled,47390.51
3696,3689,2024-10-31,Delivered,20650.05
3697,745,2024-11-27,Delivered,1612.99
3698,3681,2025-09-08,Shipped,12872.54
3699,2165,2025-05-22,Delivered,35342.19
3700,669,2025-09-24,Shipped,54485.7
3701,573,2024-05-24,Delivered,38661.5
3702,3580,2025-04-18,Cancelled,24529.8
3703,126,2024-10-13,Cancelled,41541.29
3704,144,2024-03-27,Cancelled,43736.71
3705,938,2024-06-28,Shipped,35605.09
3706,3087,2025-05-21,Shipped,35111.25
3707,4798,2024-09-16,Cancelled,12692.61
3708,1248,2025-03-06,Pending,38090.34
3709,1933,2024-01-31,Delivered,45424.82
3710,4320,2024-04-30,Delivered,63732.99
3711,1717,2025-03-20,Shipped,48653.97
3712,4970,2024-07-28,Delivered,74604.25
3713,80,2025-02-26,Pending,49862.34
3714,90,2025-07-06,Pending,57888.1
3715,4155,2025-10-29,Cancelled,73343.46
3716,2723,2025-05-17,Cancelled,44930.53
3717,1783,2024-03-09,Shipped,42464.58
3718,3446,2025-03-18,Cancelled,21469.78
3719,104,2025-01-11,Delivered,45846.58
3720,1361,2025-03-28,Delivered,4491.4
3721,1008,2025-06-14,Shipped,60138.58
3722,2346,2024-11-12,Pending,17330.98
3723,1295,2025-01-26,Shipped,44375.14
3724,1387,2025-01-03,Cancelled,24195.74
3725,2555,2024-09-08,Cancelled,32316.72
3726,3066,2024-10-17,Pending,53142.61
3727,857,2024-03-09,Pending,16202.43
3728,2118,2025-06-18,Shipped,69168.33
3729,2276,2024-04-16,Cancelled,28284.08
3730,507,2025-02-27,Delivered,45975
3731,3220,2025-02-23,Pending,27720.11
3732,3131,2025-03-28,Pending,39467.06
3733,4844,2025-02-19,Shipped,68000.97
3734,4005,2024-02-27,Pending,7718.72
3735,1848,2024-12-09,Cancelled,1302.5
3736,648,2025-03-30,Delivered,45020.5
3737,63,2025-12-22,Delivered,17912.05
3738,3789,2025-01-09,Delivered,21192.46
3739,4953,2024-10-04,Cancelled,6506.11
3740,419,2024-08-27,Cancelled,69715.74
3741,3791,2025-05-10,Shipped,36862.65
3742,3901,2025-06-25,Delivered,51073.28
3743,1261,2024-03-01,Cancelled,7699.32
3744,2057,2025-07-03,Delivered,71412.66
3745,3488,2024-07-14,Cancelled,70489.13
3746,416,2025-06-26,Shipped,7328.45
3747,2997,2025-09-30,Cancelled,7543.93
3748,1608,2025-08-09,Pending,16656.16
3749,204,2024-12-09,Cancelled,60065.69
3750,3997,2024-01-11,Cancelled,47031.03
3751,3168,2025-11-30,Delivered,46521.78
3752,1611,2025-06-09,Delivered,45193.19
3753,4667,2024-02-06,Cancelled,64940.23
3754,3288,2025-11-10,Shipped,20514.07
3755,413,2024-10-13,Delivered,46228.41
3756,800,2025-03-30,Shipped,9922.74
3757,2961,2024-12-19,Cancelled,34923.47
3758,4805,2024-10-25,Pending,68175.08
3759,4890,2024-03-25,Cancelled,64468.21
3760,1525,2025-05-07,Pending,49109.9
3761,1467,2025-02-20,Cancelled,21841.87
3762,3787,2024-05-16,Delivered,20482.92
3763,721,2024-12-10,Cancelled,63210.27
3764,1139,2024-08-28,Pending,38585.2
3765,4830,2024-02-19,Delivered,5167.35
3766,2769,2025-04-14,Delivered,54314.73
3767,1054,2025-02-08,Pending,13709.13
3768,4678,2024-11-16,Cancelled,57526.51
3769,2807,2025-07-31,Cancelled,66181.33
3770,4697,2025-03-18,Cancelled,49370.95
3771,1473,2025-10-05,Pending,74304.61
3772,3007,2024-07-28,Pending,22133.89
3773,1522,2025-03-04,Cancelled,17128.38
3774,382,2025-08-05,Shipped,44033.44
3775,258,2025-09-04,Delivered,63298.67
3776,4521,2025-06-29,Cancelled,2759.57
3777,1955,2025-10-01,Shipped,70566.29
3778,3388,2025-12-11,Cancelled,35051.08
3779,833,2024-07-25,Shipped,30215.42
3780,753,2024-07-17,Cancelled,59548.45
3781,3493,2025-10-01,Delivered,7579.01
3782,1605,2025-05-29,Cancelled,47338.21
3783,3922,2025-05-06,Pending,21751.37
3784,1422,2024-02-26,Cancelled,16076
3785,50,2024-04-01,Shipped,5278.74
3786,703,2024-12-06,Cancelled,65355.51
3787,3998,2024-12-09,Shipped,65234.01
3788,2753,2025-11-27,Delivered,39382.61
3789,4495,2025-05-09,Shipped,15527.3
3790,3640,2024-04-11,Delivered,42007.32
3791,286,2024-01-09,Pending,62850.33
3792,3912,2024-08-13,Shipped,33363.51
3793,2297,2024-04-16,Shipped,58828.25
3794,3884,2025-07-19,Delivered,28268.12
3795,3562,2024-08-08,Delivered,36312.59
3796,4980,2024-10-29,Delivered,1005.58
3797,4477,2024-06-07,Pending,7464.66
3798,565,2024-12-28,Shipped,53741.63
3799,3749,2024-11-07,Delivered,10849.73
3800,4790,2025-09-26,Pending,8630.7
3801,337,2025-01-29,Shipped,73838.65
3802,3350,2024-06-23,Shipped,53794.61
3803,1447,2024-02-02,Pending,37166.02
3804,2184,2025-01-17,Shipped,44645.64
3805,819,2024-02-29,Shipped,14445.28
3806,2803,2024-12-25,Cancelled,19698.3
3807,2954,2025-03-18,Shipped,52340.53
3808,2147,2024-05-21,Shipped,24386.59
3809,331,2024-03-08,Shipped,35458.29
3810,1263,2025-10-24,Pending,64845.44
3811,1648,2025-08-02,Delivered,17190.78
3812,1122,2025-08-27,Shipped,71379.21
3813,1173,2024-08-26,Shipped,60316.14
3814,3526,2024-08-31,Delivered,900.76
3815,2571,2025-07-18,Pending,69307.31
3816,3350,2024-05-10,Shipped,53287.65
3817,1020,2025-08-02,Shipped,48747.44
3818,1964,2024-10-01,Shipped,12928.12
3819,4473,2024-10-05,Pending,71363.84
3820,4538,2025-03-15,Pending,59376.85
3821,4591,2024-02-18,Delivered,41075.61
3822,4643,2024-12-17,Delivered,50847.34
3823,2713,2024-07-25,Delivered,72600.68
3824,2943,2024-02-18,Pending,18027.63
3825,3354,2025-07-05,Delivered,33120.14
3826,3391,2025-08-29,Shipped,1619.93
3827,994,2025-04-03,Delivered,57919.34
3828,4922,2025-06-25,Shipped,73751.55
3829,587,2025-06-10,Cancelled,41537.06
3830,4337,2025-07-05,Delivered,39362.34
3831,531,2024-11-26,Shipped,13983.99
3832,3819,2025-06-12,Cancelled,8409.19
3833,3733,2024-06-23,Cancelled,56161.64
3834,361,2025-02-19,Cancelled,22867.66
3835,41,2025-01-16,Pending,32578.52
3836,4071,2025-07-18,Delivered,42099.02
3837,4522,2024-09-25,Shipped,16443.04
3838,3727,2025-08-13,Cancelled,38216.96
3839,4653,2025-05-24,Cancelled,7745.91
3840,965,2025-04-06,Delivered,20566.48
3841,4067,2024-05-21,Shipped,8621.69
3842,274,2024-05-15,Shipped,33526.81
3843,4570,2025-09-21,Cancelled,6104.68
3844,2486,2025-01-11,Delivered,57340.46
3845,912,2024-03-05,Pending,60653.9
3846,4359,2025-06-10,Delivered,17607.05
3847,4167,2025-07-13,Shipped,42557.4
3848,44,2025-02-12,Cancelled,31994.08
3849,1883,2025-01-18,Cancelled,41387.59
3850,2550,2024-09-01,Pending,13288.14
3851,2371,2025-07-11,Cancelled,950.92
3852,3913,2024-02-26,Delivered,23640.29
3853,4317,2025-06-21,Shipped,43132.69
3854,4765,2024-09-23,Pending,16912.9
3855,3564,2024-03-18,Pending,8963.96
3856,2749,2024-02-21,Pending,17124.73
3857,4751,2025-03-02,Cancelled,55570.12
3858,2890,2024-11-06,Pending,37361.69
3859,1622,2024-05-02,Cancelled,8961.47
3860,3812,2025-10-29,Pending,69762.06
3861,1313,2025-02-14,Shipped,35406.71
3862,2740,2025-05-24,Shipped,40204.14
3863,4814,2024-11-16,Shipped,71019.5
3864,4074,2025-10-13,Pending,32200.3
3865,4630,2024-07-19,Shipped,28947.91
3866,1752,2024-02-11,Pending,8386.94
3867,3586,2024-06-05,Delivered,34080.48
3868,2520,2024-01-10,Delivered,56742.89
3869,3887,2025-07-16,Shipped,9338.43
3870,4973,2024-06-29,Cancelled,47719.57
3871,1827,2025-05-20,Shipped,59940.29
3872,2328,2024-02-01,Pending,35041.16
3873,2529,2025-03-24,Pending,72512.49
3874,2921,2025-04-14,Cancelled,66336.43
3875,536,2024-05-10,Shipped,4887.02
3876,3087,2024-07-17,Delivered,15770.44
3877,4102,2024-07-15,Delivered,34336.97
3878,2812,2024-11-26,Pending,24054.65
3879,3634,2024-01-11,Pending,61075.65
3880,4027,2024-10-21,Pending,40388.36
3881,4182,2025-04-28,Delivered,35686.04
3882,3326,2025-02-22,Delivered,23474.15
3883,602,2025-03-21,Shipped,26510.61
3884,2989,2025-03-01,Shipped,65192.81
3885,2051,2024-10-09,Pending,71324.09
3886,1563,2024-04-16,Pending,29307.83
3887,2720,2025-02-16,Cancelled,63640.49
3888,4277,2025-08-30,Delivered,49348.37
3889,3786,2025-02-28,Pending,17583.56
3890,3885,2024-05-11,Cancelled,2252.94
3891,4233,2025-10-10,Pending,49014.38
3892,831,2025-04-20,Shipped,34620.88
3893,2429,2025-04-14,Shipped,8994.25
3894,4024,2025-02-06,Pending,9232.62
3895,1086,2025-03-11,Delivered,50225.16
3896,911,2025-06-24,Shipped,15924.77
3897,3970,2024-05-04,Shipped,57440.56
3898,121,2024-07-15,Pending,35256.96
3899,3971,2025-10-08,Pending,27601.12
3900,2003,2025-06-10,Cancelled,15206.47
3901,3011,2024-08-03,Shipped,23354.36
3902,3066,2024-06-29,Cancelled,4579.13
3903,1109,2024-04-22,Delivered,39879.96
3904,4219,2025-09-07,Shipped,60148.07
3905,2733,2024-02-15,Cancelled,55513.27
3906,2085,2025-06-05,Delivered,24296.33
3907,4362,2025-09-15,Shipped,28835.95
3908,1549,2025-09-16,Pending,56325.41
3909,4293,2025-02-09,Delivered,17062.26
3910,4615,2024-12-09,Pending,15502.97
3911,3143,2024-02-06,Shipped,47032.61
3912,2086,2025-07-06,Pending,52676.79
3913,748,2025-04-30,Delivered,70169.71
3914,4211,2024-12-29,Cancelled,19642.99
3915,4129,2024-05-23,Shipped,63345.68
3916,896,2025-12-14,Pending,24863.98
3917,2156,2025-02-20,Shipped,32078.01
3918,4741,2025-07-29,Cancelled,14873.68
3919,4288,2024-01-12,Pending,42679.81
3920,3429,2025-07-11,Cancelled,48510.36
3921,1276,2025-08-15,Cancelled,59573.14
3922,704,2024-09-03,Cancelled,5033.19
3923,2967,2024-01-23,Pending,70539.22
3924,1493,2025-06-06,Shipped,35002.91
3925,2949,2025-11-27,Cancelled,52986.54
3926,4969,2024-08-30,Pending,42576.84
3927,1876,2024-10-11,Delivered,52473.63
3928,2654,2024-05-03,Pending,30936.01
3929,2155,2025-09-07,Pending,2748.56
3930,218,2024-02-08,Pending,19629.12
3931,139,2025-07-27,Pending,63642.79
3932,1639,2025-12-26,Cancelled,11676.77
3933,2258,2024-03-17,Pending,66276.69
3934,587,2024-06-27,Delivered,72812.89
3935,2354,2025-07-30,Cancelled,43574.9
3936,2393,2025-07-01,Delivered,54918.28
3937,4226,2025-11-18,Cancelled,62624.73
3938,2792,2025-01-15,Pending,59886.27
3939,1114,2024-05-07,Pending,7147.73
3940,2618,2025-02-25,Pending,57929.6
3941,4073,2025-01-03,Shipped,71769.33
3942,2696,2025-04-09,Delivered,32819.05
3943,147,2025-12-02,Shipped,37598.73
3944,2927,2025-01-12,Shipped,33483.74
3945,3524,2025-05-26,Delivered,11335.43
3946,2616,2025-04-27,Delivered,56339.44
3947,3811,2025-10-08,Pending,40755.87
3948,4841,2024-10-19,Cancelled,36058
3949,1451,2024-10-09,Delivered,47978.71
3950,1287,2024-04-05,Pending,52828.98
3951,4026,2025-06-15,Shipped,66616.66
3952,3337,2025-09-13,Pending,17274.17
3953,2566,2024-01-17,Pending,61579.75
3954,4295,2025-08-25,Cancelled,26335.51
3955,2751,2025-04-07,Delivered,58369.23
3956,1504,2025-06-16,Shipped,17076.41
3957,1258,2024-11-18,Pending,40887.14
3958,1949,2024-01-30,Delivered,29861.36
3959,859,2024-09-18,Cancelled,42547.05
3960,1363,2025-04-18,Pending,21396.27
3961,1122,2025-03-11,Shipped,57073.49
3962,2322,2024-04-23,Pending,15889.9
3963,1932,2025-05-13,Delivered,63850.82
3964,703,2024-12-29,Delivered,67462.72
3965,4743,2024-02-08,Delivered,28045.35
3966,3043,2025-02-23,Delivered,51294.9
3967,949,2025-05-30,Cancelled,26904.37
3968,989,2025-05-23,Pending,4068.99
3969,4072,2024-12-21,Shipped,31581.69
3970,2324,2025-06-15,Delivered,46871.33
3971,1563,2025-07-10,Pending,31034.61
3972,1441,2024-05-17,Cancelled,36563.62
3973,1529,2025-10-04,Shipped,42374.37
3974,2965,2025-01-01,Cancelled,3786.79
3975,4051,2024-07-30,Shipped,65552.03
3976,2890,2025-05-27,Shipped,18834.57
3977,90,2024-10-23,Pending,45881.65
3978,868,2025-10-16,Delivered,54509.83
3979,4784,2025-09-04,Delivered,7808.68
3980,759,2024-12-21,Pending,56138.88
3981,1018,2025-11-30,Shipped,1919.3
3982,4119,2024-12-07,Shipped,17277.21
3983,3647,2025-08-26,Shipped,44569.72
3984,691,2024-05-12,Pending,71161.28
3985,3461,2025-02-10,Cancelled,38543.46
3986,3819,2024-11-29,Cancelled,35423.88
3987,1236,2025-02-10,Pending,25083.55
3988,3471,2025-10-08,Pending,18525.62
3989,2778,2024-06-14,Cancelled,35692.1
3990,1375,2025-06-13,Delivered,51070.37
3991,2590,2024-07-07,Delivered,21279.23
3992,1430,2024-07-18,Cancelled,27877.45
3993,2039,2025-06-07,Shipped,44613.41
3994,1625,2024-09-27,Shipped,45086.7
3995,1573,2024-04-21,Cancelled,47344.25
3996,3555,2024-01-27,Cancelled,37179.43
3997,4910,2024-06-29,Delivered,16050.47
3998,2246,2025-05-13,Cancelled,33473.18
3999,1562,2025-01-16,Delivered,31880.53
4000,771,2024-01-31,Shipped,14846.12
4001,4711,2024-12-30,Shipped,17384.52
4002,680,2025-04-27,Shipped,12643.35
4003,994,2024-01-24,Cancelled,37934.89
4004,660,2025-05-02,Shipped,18695.4
4005,234,2025-01-21,Pending,62571.42
4006,752,2024-11-19,Cancelled,20113.71
4007,4007,2024-12-10,Pending,6617.25
4008,1619,2025-07-07,Cancelled,43143.03
4009,3706,2025-12-26,Cancelled,47938.36
4010,4609,2025-09-01,Pending,11412.16
4011,1990,2024-01-12,Delivered,35680.2
4012,519,2024-07-01,Shipped,74353.6
4013,2585,2025-05-29,Pending,65935.52
4014,4731,2025-09-03,Pending,51618.85
4015,466,2025-09-22,Cancelled,22881.24
4016,2584,2024-03-30,Delivered,23127.47
4017,3808,2024-10-19,Delivered,28834.76
4018,1405,2024-02-10,Cancelled,67084.96
4019,3266,2025-08-13,Cancelled,3281.81
4020,383,2024-05-08,Shipped,57738.72
4021,4015,2025-09-07,Cancelled,45635.7
4022,3293,2024-08-28,Pending,3496.93
4023,4044,2025-09-28,Shipped,69299.24
4024,4004,2024-05-26,Cancelled,10934.23
4025,1788,2025-08-14,Pending,43706.69
4026,4038,2025-04-20,Pending,69861.56
4027,4657,2024-05-02,Shipped,33517.69
4028,4090,2025-04-12,Shipped,26936.18
4029,4827,2024-10-06,Delivered,61131.57
4030,4499,2024-06-18,Delivered,11320.54
4031,4455,2024-05-09,Shipped,66011.28
4032,2710,2024-06-06,Shipped,13418.8
4033,3952,2025-06-29,Delivered,72557.58
4034,3144,2024-11-21,Shipped,40085.89
4035,3275,2025-10-30,Cancelled,16819.25
4036,1685,2025-09-29,Pending,42202.38
4037,4709,2024-03-03,Delivered,51910.11
4038,4186,2025-01-14,Pending,71753.99
4039,2053,2024-10-26,Cancelled,43304.78
4040,3213,2025-07-28,Delivered,25524.39
4041,61,2024-03-17,Delivered,28581.9
4042,4384,2024-03-19,Pending,69908.29
4043,571,2024-09-28,Shipped,63095.53
4044,2687,2024-12-18,Pending,70166.24
4045,510,2024-09-15,Delivered,62678.04
4046,4357,2024-03-30,Delivered,21823.98
4047,3713,2024-06-28,Cancelled,50308.96
4048,1500,2025-11-28,Delivered,3263.31
4049,4285,2025-01-30,Cancelled,56759.73
4050,3722,2025-12-27,Pending,40101.03
4051,1724,2025-08-08,Cancelled,49885.4
4052,47,2025-05-06,Pending,50755.35
4053,2069,2025-11-03,Shipped,65653.74
4054,3962,2024-11-23,Shipped,71629.03
4055,1802,2024-09-08,Shipped,66917.54
4056,732,2024-12-08,Delivered,29917.13
4057,2300,2024-01-20,Delivered,53044.66
4058,2774,2025-12-19,Cancelled,53195.34
4059,857,2025-08-03,Delivered,24550.03
4060,2959,2025-08-24,Pending,58733.76
4061,4284,2025-12-09,Shipped,43295.34
4062,2864,2024-04-10,Shipped,4572.74
4063,2881,2025-06-26,Shipped,21963.36
4064,4325,2025-08-19,Cancelled,9946.59
4065,3791,2024-07-08,Cancelled,11289.4
4066,2961,2024-07-05,Delivered,32124.73
4067,3086,2024-04-09,Cancelled,70739.28
4068,910,2024-01-12,Delivered,39321.98
4069,674,2024-08-30,Delivered,22072.37
4070,2883,2024-12-25,Cancelled,53139.84
4071,1165,2025-02-06,Cancelled,60954.57
4072,2392,2025-08-01,Cancelled,71539.67
4073,3910,2024-07-16,Pending,72222.48
4074,1491,2025-03-22,Pending,41445.51
4075,4197,2024-09-08,Shipped,46121.54
4076,4997,2024-08-25,Delivered,36109.41
4077,955,2025-01-24,Pending,54930.68
4078,4709,2024-06-23,Shipped,25909.54
4079,142,2025-01-14,Delivered,42347.57
4080,1524,2024-02-04,Shipped,10526.98
4081,4271,2024-11-17,Cancelled,70689.47
4082,1007,2024-10-07,Delivered,62410.42
4083,347,2024-01-26,Cancelled,6806.93
4084,2866,2024-08-14,Cancelled,59777.21
4085,4500,2025-04-05,Delivered,44138.79
4086,2098,2025-11-06,Pending,20359.08
4087,1141,2025-04-01,Delivered,70061.81
4088,1947,2024-11-10,Shipped,32787.99
4089,2184,2024-08-15,Cancelled,8954.21
4090,588,2024-11-05,Delivered,63399.26
4091,465,2025-05-25,Pending,56135.13
4092,2819,2024-06-10,Pending,43279.43
4093,4011,2025-03-06,Shipped,63217.16
4094,3424,2025-02-15,Delivered,50693.26
4095,2900,2025-11-14,Pending,41212.57
4096,4419,2024-11-09,Cancelled,72503.59
4097,2038,2025-10-12,Pending,41721.17
4098,4943,2025-10-29,Shipped,7701.62
4099,4758,2024-09-13,Shipped,65540.61
4100,1672,2025-09-06,Shipped,62662.47
4101,2264,2025-11-18,Pending,59154.47
4102,2111,2025-10-03,Pending,30349.88
4103,869,2025-12-06,Cancelled,26335.82
4104,4260,2025-03-10,Pending,66044.27
4105,4410,2025-06-10,Shipped,47336.32
4106,637,2025-04-05,Cancelled,51484.81
4107,458,2024-07-31,Delivered,57881.07
4108,1798,2025-11-16,Delivered,49494.83
4109,504,2024-03-26,Cancelled,45772.77
4110,648,2025-05-20,Cancelled,4796.56
4111,1563,2024-06-06,Shipped,40554.04
4112,1007,2024-12-28,Cancelled,63419.34
4113,2440,2025-03-05,Cancelled,49463
4114,2838,2025-02-06,Cancelled,44714.84
4115,4406,2025-04-14,Shipped,55402.71
4116,3682,2025-10-06,Delivered,23510.92
4117,1049,2025-04-26,Shipped,25471.18
4118,4158,2025-06-08,Delivered,72619.87
4119,1182,2025-08-20,Pending,42374.78
4120,1624,2024-08-14,Delivered,62736.02
4121,1191,2024-10-30,Cancelled,16262.85
4122,1385,2025-10-18,Pending,45728.38
4123,4949,2024-04-14,Cancelled,69328.31
4124,4994,2024-11-18,Pending,73319.88
4125,2654,2025-05-28,Delivered,42890.31
4126,1818,2024-12-06,Delivered,17810.34
4127,1780,2024-09-26,Pending,32370.98
4128,604,2025-03-17,Delivered,66823.06
4129,2302,2025-05-28,Cancelled,2494.42
4130,2972,2024-01-12,Pending,71889.86
4131,3345,2025-06-02,Cancelled,15290.64
4132,328,2025-04-01,Cancelled,63088.08
4133,1669,2025-05-22,Pending,32141.41
4134,2531,2025-11-21,Pending,29978.14
4135,3322,2024-05-14,Shipped,18532.84
4136,2951,2025-09-21,Cancelled,58352.77
4137,4163,2024-06-23,Pending,17007.38
4138,2390,2025-11-01,Pending,49477.34
4139,980,2024-05-29,Pending,58339.61
4140,2090,2024-10-01,Delivered,29361.83
4141,2923,2025-12-21,Cancelled,61046.23
4142,4250,2025-09-07,Shipped,42972.83
4143,3970,2024-07-05,Delivered,10581.18
4144,1926,2024-09-28,Cancelled,73347.05
4145,438,2025-03-10,Shipped,33545.71
4146,2209,2024-08-30,Cancelled,3856.01
4147,1524,2024-05-22,Cancelled,34812.17
4148,2226,2025-07-13,Shipped,20746.21
4149,2038,2024-10-14,Pending,58153.11
4150,1307,2025-11-14,Pending,49633.11
4151,812,2024-09-03,Shipped,41682.2
4152,1292,2025-10-20,Delivered,48897.78
4153,1840,2025-10-31,Delivered,41047.42
4154,2117,2025-06-20,Shipped,67182.51
4155,2837,2025-04-09,Pending,51071.33
4156,2292,2024-10-18,Delivered,52970.16
4157,251,2025-09-14,Cancelled,41891.63
4158,1299,2024-01-26,Shipped,18637.28
4159,593,2024-04-04,Cancelled,31614.43
4160,275,2024-11-24,Delivered,902.27
4161,2338,2025-10-25,Shipped,68307.13
4162,4048,2025-03-07,Cancelled,40533.81
4163,692,2024-08-14,Delivered,61669.47
4164,4995,2024-09-25,Cancelled,69369.23
4165,1475,2024-05-04,Shipped,25942.85
4166,4392,2025-03-26,Cancelled,30349.21
4167,3917,2025-12-11,Delivered,24180.53
4168,762,2025-10-12,Cancelled,47772.8
4169,4762,2025-06-04,Shipped,18780.41
4170,4227,2025-02-17,Delivered,29090.18
4171,4942,2024-12-21,Pending,52529.24
4172,3669,2024-12-05,Delivered,10663.02
4173,1412,2025-03-10,Pending,25248.74
4174,3580,2024-11-30,Delivered,15747.63
4175,4525,2024-10-11,Shipped,54309.12
4176,2757,2025-02-08,Delivered,16837.28
4177,2723,2024-08-06,Cancelled,55664.47
4178,89,2024-08-13,Shipped,16248.74
4179,1130,2024-01-11,Delivered,33668.36
4180,2947,2025-09-25,Pending,25100.95
4181,3631,2024-04-25,Shipped,46534.71
4182,4955,2025-01-20,Cancelled,58015.42
4183,724,2025-03-02,Pending,4417.3
4184,475,2024-09-17,Delivered,45164.42
4185,2437,2025-08-20,Cancelled,11706.89
4186,2524,2025-01-11,Shipped,33750.67
4187,1787,2024-04-26,Pending,36481.62
4188,1342,2024-12-31,Delivered,16890.64
4189,3647,2025-07-30,Pending,42446.58
4190,4575,2024-12-08,Cancelled,7648.58
4191,467,2024-09-09,Shipped,33067.34
4192,2366,2024-12-23,Delivered,12925.98
4193,105,2025-12-09,Pending,14593.55
4194,3608,2025-06-28,Delivered,1241.4
4195,1132,2024-06-03,Delivered,53591.96
4196,2902,2024-09-27,Delivered,39292.53
4197,2329,2025-08-22,Pending,27898.25
4198,1965,2025-09-01,Cancelled,13008.98
4199,1749,2025-05-18,Delivered,5610.19
4200,89,2024-03-20,Shipped,54150.32
4201,4882,2025-04-10,Pending,66845.67
4202,1420,2025-05-13,Shipped,34690
4203,406,2025-04-27,Delivered,71561.48
4204,4992,2025-06-08,Cancelled,10948.52
4205,1616,2024-07-22,Pending,74214.69
4206,3569,2024-09-23,Pending,60537.92
4207,2306,2025-06-17,Cancelled,2641.34
4208,1044,2025-07-09,Delivered,35127.87
4209,703,2025-06-21,Cancelled,70223.32
4210,3931,2024-08-14,Shipped,71328.82
4211,1247,2025-08-03,Shipped,32240.44
4212,613,2024-03-01,Cancelled,71319.18
4213,2629,2024-02-15,Delivered,54212.69
4214,3767,2025-03-25,Cancelled,8227.26
4215,2121,2024-01-11,Shipped,45757.07
4216,3367,2024-05-24,Shipped,33561.03
4217,3862,2024-04-21,Pending,57266.42
